T2M_Actual,T2M_Predicted,WS10M_RANGE_Actual,WS10M_RANGE_Predicted,RH2M_Actual,RH2M_Predicted
7.460000000000001,2.5070227499342543,2.15,0.8597939573000905,66.99,5.123924461251938
16.28,2.513084471228845,4.05,0.8554768732746257,26.98,5.239454641368667
18.85,2.5058669723255447,3.4,0.8537895714833669,85.73,5.151123735020319
13.21,2.508337407070119,3.13,0.8568776511965256,67.22,5.143474318983044
9.29,2.5060216868814873,3.91,0.8550590010160085,43.47,5.2180574191643325
12.23,2.5047072516185622,1.75,0.8622173852921919,58.81,5.0960071347401685
18.15,2.5056074893036215,3.18,0.854768673471721,88.93,5.141828584000516
22.82,2.5131062287997046,3.8800000000000003,0.8528690293931452,46.33,5.2098073055047704
12.850000000000001,2.5119642963254107,3.57,0.8589277642957197,27.66,5.259337761425175
23.44,2.5178129263819726,5.419999999999999,0.8489008517093658,72.19,5.2940187825833895
24.08,2.528275569924794,4.849999999999999,0.8535235255945627,24.930000000000003,5.311785804847116
21.04,2.5150426246457114,3.61,0.8565172039455755,79.01,5.215137535951711
10.29,2.5076208232264103,3.37,0.8583474990461492,58.510000000000005,5.219978087847066
20.16,2.5121343559867313,3.8299999999999996,0.8548038860427415,92.38,5.196737714635321
9.92,2.5058558481043116,2.94,0.8585120177141998,57.6,5.162859397397955
20.59,2.516358626454855,4.01,0.8571996891104879,87.32,5.234773174694861
6.85,2.5121597646888687,3.91,0.8574075136382926,41.75,5.242283499324145
22.67,2.519782791118022,4.02,0.8559722708142461,74.78,5.249244499713171
21.48,2.51921572413113,4.15,0.8541517897343259,81.94,5.2358185608531915
23.64,2.525009635498323,4.46,0.8544099719865006,23.82,5.32261038861253
10.86,2.512007964489691,4.23,0.8554619594106866,28.89,5.233921680584499
12.08,2.509523423935356,2.52,0.8594111200300855,49.11999999999999,5.144677309246772
10.02,2.5112395131867222,2.95,0.8579194856445885,50.38,5.1874505154733885
10.3,2.504866319936392,3.03,0.8550947788989013,66.15,5.141392013735449
22.14,2.513577737868626,4.16,0.8562664502680392,66.79,5.2265262023357835
13.1,2.510426440280827,2.27,0.8631118948501199,60.81999999999999,5.148745687650744
12.2,2.515722813860221,2.4,0.8626607467059122,46.95,5.178039231797536
22.36,2.521879822879726,5.349999999999999,0.8480839044159177,78.82,5.279561210271084
9.28,2.510221520561651,3.24,0.8577986762526417,26.03,5.2151103252927555
12.78,2.505863432050766,3.07,0.8592010322817412,65.37,5.158615289101355
15.229999999999999,2.5142568484246555,3.5,0.8567013752802408,34.8,5.200916353742926
23.31,2.5280900553349386,4.67,0.8537436670633487,34.74,5.285845290885485
18.23,2.509350696345243,2.33,0.8606429390046546,62.72,5.128320171199937
19.11,2.514253534715395,3.71,0.8538560241358448,58.9,5.179857930214443
24.09,2.5294189119932278,4.769999999999999,0.853255728293264,55.69,5.301381071239822
20.17,2.5181396733513637,4.32,0.8536011193403881,30.01,5.29446609878801
25.78,2.5250753669439874,4.91,0.8515712022085372,41.05,5.296061784818147
11.2,2.512311270265174,3.85,0.8549556212214389,46.800000000000004,5.213661116777017
20.66,2.509860548761837,4.24,0.8531835694941377,86.96,5.213701587182736
13.159999999999998,2.5109638837351813,3.48,0.8571330780509641,58.62,5.184441484837609
20.54,2.507735094180093,4.07,0.8539433412802162,82.23,5.209627692442263
22.3,2.5196665650078924,3.47,0.8571848468675173,63.54,5.231715430521896
12.01,2.516272966895546,4.94,0.8541591745908446,30.740000000000002,5.298268587514081
21.47,2.525644492157749,4.989999999999999,0.8533559054561168,16.84,5.337991334413331
12.500000000000002,2.5179346191122733,5.889999999999999,0.852867607482967,40.38,5.3895433714373
13.990000000000002,2.508091017607347,3.3,0.8555661704991817,37.79,5.166393393189958
15.16,2.508644231757153,2.81,0.8591738070059818,71.26,5.151447709607143
14.950000000000001,2.514925162696208,4.73,0.854742846179303,38.9,5.300970472319354
21.61,2.5195002869018754,4.37,0.8495139475762631,86.1,5.223957065102645
9.09,2.5100798042433787,4.39,0.8532966923548845,44.8,5.257831678165986
19.09,2.510078889048244,3.37,0.8570940969315466,85.0,5.180941478245722
20.49,2.510470436242449,2.38,0.8605337145823524,87.89,5.138260775441457
22.18,2.521578003926594,4.4,0.8548245645923277,73.68,5.2778514564871495
21.38,2.5157276589896522,5.4,0.8515618961550758,88.04,5.278990883374458
20.14,2.515019353585279,4.06,0.857115044219553,60.9,5.274070212973435
20.15,2.509131306505425,2.9,0.857376740836478,91.9,5.1421362429245745
10.33,2.51564192001872,4.71,0.8552034872822056,25.580000000000002,5.290844805577495
22.33,2.517170674428593,4.17,0.85641540307037,78.35,5.251474906056921
20.38,2.5078319088908057,2.79,0.8573113993420478,87.81,5.1526201994655905
10.39,2.505861952537892,3.56,0.8592390038642559,44.09,5.233195882717195
13.32,2.5119194059895955,4.03,0.855341329951544,38.58,5.22627774933268
15.9,2.513864046115798,3.49,0.8569799178486991,33.02,5.208022677113999
25.56,2.5239651038374413,4.849999999999999,0.85274573488259,43.21,5.295396585497765
18.41,2.5092838161661697,4.01,0.8523164415005848,59.92,5.200144625808037
8.39,2.5103861495163824,3.23,0.8610096207344792,47.489999999999995,5.242938353732474
22.46,2.5227706298273898,5.929999999999999,0.8473534240521015,80.52,5.312165969219034
23.89,2.5197671738991505,4.42,0.8533964381351182,71.52,5.2627461302650635
21.82,2.5274939912802816,5.259999999999999,0.8510828580300875,20.59,5.316084997443151
20.89,2.5136206644284464,3.75,0.8538393315484536,87.26,5.188267912325972
6.56,2.5082521586819087,2.35,0.8606433701384746,61.24000000000001,5.175274008850276
16.48,2.5202321511524572,4.959999999999999,0.8540235081240284,12.27,5.353809118299924
19.29,2.512312756464825,3.51,0.8547437575030704,83.61,5.180640666058729
21.3,2.5143997506106572,3.36,0.8590118960973487,84.88,5.189794351425075
21.44,2.5193149719457706,4.08,0.8522812043771925,84.81,5.217903962637551
22.01,2.5165788200852703,3.59,0.8575406362224668,82.59,5.244774496874802
16.16,2.5162724737448605,3.97,0.853420175069147,36.23,5.212614040346052
7.180000000000001,2.5104744095216858,4.24,0.8569651684584263,45.2,5.256331187539565
21.94,2.5140554395618175,3.35,0.8580693538699371,75.6,5.206967453754835
19.31,2.5218276678152094,4.749999999999999,0.854429904544319,28.63,5.290270231630039
21.07,2.5133040992449227,3.03,0.8563558725255733,85.54,5.161155114764594
19.67,2.52118111249544,3.72,0.8538815164367431,79.41,5.22327296916748
15.280000000000001,2.514486004277116,4.22,0.8570884774449617,26.29,5.274862535756888
20.35,2.514647075069879,3.9199999999999995,0.8531040007179864,47.9,5.203298799483742
15.34,2.513557323925171,4.4,0.8533625456397277,39.65,5.22803325166132
14.119999999999997,2.510652714650791,4.14,0.8538335337952453,31.65,5.223946479742939
22.42,2.522420300544803,5.039999999999999,0.8505035339788594,79.78,5.283217125723014
20.65,2.514880589289449,3.67,0.8574373255360842,90.34,5.228623980804138
18.18,2.507659250622549,3.17,0.8572281262862742,76.3,5.161951110064692
8.8,2.5120710771908543,2.54,0.8626439819466126,47.67,5.179221654907509
10.01,2.50754426169312,2.68,0.860511399379499,33.43,5.167027748248271
14.940000000000001,2.5173211874956047,3.81,0.8582667341404605,48.24000000000001,5.232457380343033
22.1,2.515152236748143,4.47,0.8520679345561076,81.04,5.2439110290323
19.38,2.5116891792533336,4.29,0.8521903827756211,62.01,5.217795104910215
16.86,2.510355990617925,2.37,0.859343309445846,70.87,5.131473912207374
19.44,2.5117892629513263,3.45,0.8533427666929044,84.37,5.152104256488335
22.75,2.514722797183731,5.159999999999999,0.8504246308796772,49.199999999999996,5.268823315819617
24.26,2.5219798632674135,4.63,0.8518087228118544,46.57,5.267576409246954
8.09,2.510563855188516,3.33,0.859415182887467,32.5,5.23787439823798
21.2,2.5190067186481,3.68,0.858803459541188,81.13,5.225656222207578
9.36,2.5114566830150666,4.18,0.8568986365240601,35.8,5.243804816575495
5.47,2.5057356546264633,3.21,0.8591352318280074,33.66,5.241752240801008
22.61,2.51740951447358,3.48,0.8580246825373203,66.38,5.252061679414824
13.22,2.5146521491280645,4.869999999999999,0.8520844725367855,33.92,5.276161818289049
4.49,2.5078384077944436,2.96,0.8649714202030591,69.96,5.221370321131475
23.47,2.5233757304346978,5.1,0.8517658181173633,27.89,5.331367358947686
7.779999999999999,2.509249217389268,4.36,0.8548967345773985,23.590000000000003,5.254989004215476
25.009999999999998,2.525678075096416,4.53,0.8556792230198956,18.97,5.320946457212414
20.17,2.5147451088980213,4.879999999999999,0.8515414031713975,64.32,5.261626536165172
21.76,2.51354490903642,4.91,0.8512084435634499,59.71,5.282012751351002
18.71,2.515843242953312,2.83,0.8604840363057329,83.99,5.195791532616643
17.39,2.5169441519903257,4.18,0.8532140683282319,51.36,5.258970069884378
9.51,2.5128133916811586,3.48,0.8588094596217027,34.66,5.2106808374868185
22.35,2.513772767479331,4.31,0.8549462440069094,74.72,5.262169378301257
20.58,2.5215564816638105,4.25,0.8535178815504435,41.89,5.236204345683257
16.88,2.5129512092899198,2.8,0.8568366161858026,50.95,5.138546642755398
13.970000000000002,2.5086679200938486,4.3,0.8567734373560444,40.28,5.269378740474294
19.76,2.5192744821871504,5.18,0.8542333219305829,23.83,5.314653562073156
16.38,2.5100814658048667,2.77,0.8577524309875538,62.800000000000004,5.144020385898204
13.22,2.5127423218516625,3.34,0.8612113752926595,40.96,5.243993334683448
19.3,2.5144884304485804,4.74,0.8547050009130472,56.96,5.249596189918069
23.49,2.5239236854623295,4.62,0.8530853307856846,50.160000000000004,5.262132951325039
21.39,2.5144712746730997,5.24,0.8508481988162812,86.87,5.267889038148145
17.22,2.5068499478603057,3.23,0.8538093341670498,91.81,5.130406063943702
12.480000000000002,2.5102301188307283,3.34,0.8564745500097547,24.34,5.203940369567911
5.34,2.5071356949494126,3.66,0.858607633249231,56.06,5.221128902287062
17.43,2.516068005455477,4.16,0.8552611219080909,31.01,5.250931008758027
7.789999999999999,2.5077027079490026,3.08,0.858515489124487,52.34,5.171608293624734
13.69,2.507802414487217,2.57,0.8591226195383608,83.37,5.117840198668953
20.16,2.514890556344074,3.35,0.8553854203986659,92.91,5.1625026618295164
19.54,2.5068759552959827,3.18,0.8548248266647627,89.71,5.149150139242528
10.04,2.5111691588300165,3.67,0.8554609358305507,30.49,5.199199157482362
19.3,2.5076018878624646,2.42,0.8586457771760894,82.02,5.126229593021915
19.28,2.513427894890406,2.74,0.8571484348464007,77.71,5.147647870538573
11.71,2.507374002115789,3.79,0.8556325789131164,56.18000000000001,5.198442159360792
8.61,2.513379075105722,4.62,0.8568900827709489,35.7,5.321933045727245
19.47,2.5106691276069326,3.96,0.8526322580930489,83.08,5.1990864774240615
14.360000000000001,2.5194305346374835,5.129999999999999,0.8545719391208385,37.12,5.296897343504411
22.57,2.52206992662811,3.96,0.8547141711818191,39.59,5.225069008287775
18.96,2.5070989072397967,2.91,0.8570904274935423,85.95,5.154010360012721
17.01,2.5241834146748205,4.41,0.8594818868091245,9.14,5.360955669064838
18.47,2.5108320684882557,2.92,0.8578993456868901,64.88,5.161093471804909
20.15,2.5265107189104223,5.859999999999999,0.8503124497281787,20.35,5.357807588504745
9.98,2.510488729692196,3.21,0.8601700024617217,60.480000000000004,5.19631362617241
16.0,2.508772496616459,3.1,0.8587128262096585,66.73,5.17707731231832
23.92,2.5134956232726733,4.15,0.8544768349948026,50.9,5.255065626875188
8.8,2.5125167953375933,3.43,0.8586423481572538,63.56000000000001,5.195966828188311
21.98,2.517771946398002,4.42,0.8556128534870433,77.49,5.267205452435434
11.86,2.516642621743043,4.68,0.8534510791479747,46.48,5.264163415454411
12.23,2.508681268997196,3.78,0.8548290042780939,36.15,5.182484420119384
13.21,2.5111129736541846,3.58,0.853460747272859,35.46,5.189426127570934
18.86,2.508752604513475,3.56,0.8541538779805569,78.4,5.176009405007376
19.07,2.513976475615821,3.84,0.8531729585813712,74.53,5.192829741334201
10.0,2.506081127508057,4.2,0.8556876861970577,48.04,5.238083398179941
16.65,2.5033692138123667,3.51,0.8550322571673113,89.63,5.168123874929053
18.58,2.5061482058436857,3.22,0.8575701241366392,79.34,5.171571332094762
16.73,2.515311606322441,4.989999999999999,0.8533298698159053,50.98,5.284270541191253
24.66,2.5239356834489057,4.72,0.8534505807485813,47.43999999999999,5.257846761444755
14.15,2.510864592033373,2.14,0.8621536052263571,55.78999999999999,5.14637617013457
14.47,2.514804427102875,4.22,0.8533635458878617,21.53,5.254341391652138
20.36,2.511936560228373,3.68,0.8518267851445541,93.12,5.167152826387844
20.56,2.5168224642259234,3.8800000000000003,0.851656507010342,89.0,5.186952692893011
21.39,2.515476921798775,4.879999999999999,0.8506545927885184,88.3,5.254841743500127
22.61,2.51623735677196,4.21,0.8563901819715126,83.55,5.247808026584062
21.36,2.5270982555202095,5.15,0.8541834799910508,19.95,5.34415620425711
21.64,2.5119209021100235,3.34,0.8535958874860874,84.45,5.163573016509273
7.470000000000001,2.5072741691708433,3.58,0.8598489063754056,69.72,5.21535033771271
20.6,2.510639084571775,3.56,0.8551310899390813,90.53,5.183843016356999
15.43,2.512610262142328,3.84,0.8540202833837859,43.31,5.203480076614548
20.89,2.512526003755317,4.32,0.8521531812220888,65.83,5.224595994659183
13.04,2.5134570955303945,4.18,0.8582021824870116,35.29,5.277010634724671
17.68,2.5046639108225732,2.12,0.857476405171943,87.8,5.09090487112331
22.27,2.510924979595682,3.5,0.8564650321260044,60.199999999999996,5.223119694093497
15.470000000000002,2.5033015142083244,2.69,0.8582848638759144,87.68,5.115490423032744
22.46,2.514003190750544,4.07,0.8545024990833014,73.71,5.230753936056348
22.74,2.516603757901958,4.5,0.8544937657905313,53.169999999999995,5.286201058297942
17.21,2.504157375242235,2.38,0.8584321303711542,83.73,5.095572796149748
27.0,2.5275804829324247,5.33,0.8493177227270312,33.73,5.293691323105913
20.4,2.5128254533516206,3.77,0.8536646192511435,86.08,5.19371046906456
19.25,2.511513612335576,3.35,0.8580169070622504,85.65,5.194543661721231
21.0,2.5126835154273612,3.13,0.8557549149604438,51.93,5.167668621422636
21.84,2.521132787162155,5.069999999999999,0.8509604215784234,46.16,5.293745702283522
9.48,2.5103104985585682,4.31,0.8556484478648557,31.67,5.261773690906529
17.02,2.50894899202597,3.57,0.8551149553716942,60.25,5.170586680972972
14.6,2.508626447584887,2.43,0.8613780995229037,58.13,5.1397266904727275
21.08,2.51605046930112,4.94,0.8517087274857398,54.169999999999995,5.277644933260123
7.029999999999999,2.5082959122324273,3.45,0.8610598577675377,40.12,5.229626193197603
21.28,2.518339582460834,2.57,0.8590998204452074,88.07,5.169211107658037
20.7,2.5136386113113476,3.58,0.8563739822536223,84.86,5.192145801356878
17.43,2.5135283560678623,4.19,0.8540240493482917,39.89,5.220023301512793
21.74,2.5157139415441034,3.36,0.8601466921821527,51.69,5.221184356739128
12.96,2.509765529407663,2.66,0.8649042696005264,23.5,5.231808339334817
18.93,2.5077712289740557,3.77,0.8548774079105269,80.94,5.1946930262073865
24.37,2.5276931476522235,4.68,0.8534389619186774,38.96,5.2785408279691906
13.430000000000001,2.5153314348156925,5.039999999999999,0.8535235486864176,20.08,5.3139790835628276
21.36,2.5186653599413664,4.42,0.8540964962417068,49.07,5.262499061271303
20.17,2.5120865731285806,3.8,0.8587487955795488,76.83,5.207632454877799
22.55,2.5227173559332488,5.87,0.8480868420319471,55.19,5.316624886132246
16.1,2.5134313443121172,3.91,0.8541835252729054,51.37,5.204828946456254
24.74,2.5217246157962974,4.779999999999999,0.8537770994684459,63.45,5.298302380412639
15.91,2.516546460134906,4.68,0.8532793250864636,35.23,5.272769117854497
14.82,2.509176815126312,3.06,0.8568555217779541,75.98,5.1544209821666795
21.39,2.5144178759315845,3.9800000000000004,0.8547403922446306,86.53,5.242781785733898
16.76,2.5046038980176117,3.51,0.8533886567204255,88.55,5.147674372530299
19.92,2.51022133668766,3.44,0.863017220409562,96.0,5.263771220062932
21.37,2.5147640039242667,4.04,0.854464050229292,83.68,5.2321666686056645
24.960000000000004,2.527684982411505,5.049999999999999,0.8527419068563898,26.96,5.334534458830564
12.44,2.516281292359855,3.61,0.861154017119099,19.28,5.304949728165752
19.92,2.5171751924456736,4.02,0.857233544176977,20.99,5.297948622824095
12.16,2.5140783453193656,4.57,0.8546181358779401,62.58,5.276741597442974
20.32,2.514624377714804,2.19,0.8578630815671181,84.79,5.117840053788974
20.75,2.515624983407545,4.929999999999999,0.8498297262751672,56.07,5.258799065723768
10.86,2.514101236937663,2.87,0.8586118242427582,32.52,5.188579132489752
6.889999999999999,2.511371219778215,2.01,0.8629567749038132,46.95,5.1837775225133935
16.76,2.51038899411528,3.34,0.8558039153986814,59.31,5.194161253436894
21.91,2.519804726486016,4.14,0.8517778113722324,77.68,5.222340671908456
13.68,2.504889221587889,2.36,0.8594211378187611,73.6,5.120390013158529
20.03,2.5163802273353912,2.26,0.861114142267622,90.7,5.155206406876605
23.68,2.522578537390632,4.74,0.8539647436993745,68.79,5.2787066852866715
21.72,2.509132775952839,3.22,0.8570273471819443,88.24,5.178611349164971
13.03,2.512166946248612,4.26,0.8530816171252642,53.56000000000001,5.215407317211925
19.6,2.511176979111524,3.68,0.8527592856926576,86.11,5.198801119660076
12.76,2.5062018160304276,2.33,0.8602753729186197,58.61,5.140132782486272
16.53,2.5086707470859073,2.99,0.8555962508549774,73.72,5.133544099687518
12.819999999999999,2.5152870144805886,4.66,0.8541547080008068,42.37,5.292228053156705
23.96,2.522724065175044,4.72,0.8519122347840313,31.45,5.293664656266573
13.12,2.517729703030894,3.97,0.8558223865475462,37.23,5.231622925794864
15.77,2.5165066986212765,4.769999999999999,0.8538838842582629,31.14,5.316735546612944
17.32,2.508700766395259,2.84,0.8575124682386499,75.45,5.14839732179236
16.42,2.5150648059279583,3.5,0.8597385784973683,22.32,5.230174980127872
10.05,2.514249684789952,3.64,0.8587889434203013,45.72,5.253674522647875
19.1,2.5125918196086072,3.35,0.8558415443020828,83.14,5.183842089257265
17.44,2.5078784999692503,3.23,0.8542388221470012,73.1,5.156279373845002
20.69,2.513972113218512,1.9900000000000002,0.8631327819072769,87.78,5.149626391332282
11.18,2.51406665582048,3.07,0.8603318574489547,60.800000000000004,5.181313264696908
7.460000000000001,2.5141226002453703,3.96,0.8589588279033763,32.5,5.279707001394677
9.12,2.504270440397737,2.84,0.8585105514180565,49.89000000000001,5.153766459708057
21.03,2.512725255981219,5.91,0.8604696670970613,92.52,5.3848397837056385
12.38,2.5125230444753184,3.69,0.8581865345765562,54.87,5.246829187092864
22.01,2.513009308757145,3.96,0.8552025518642197,86.18,5.212888488149942
24.66,2.528914617634748,4.39,0.8532013315589194,34.08,5.27711723520849
20.71,2.5181142387895914,4.06,0.8537427169170951,41.06,5.248753269988272
18.08,2.5040091760933927,3.57,0.8555054460463144,85.37,5.152046668885691
12.78,2.5078196132237522,2.43,0.8598871266469098,47.69,5.12657026014678
21.1,2.5140353061119614,3.06,0.8616194443439832,76.77,5.187188592163236
21.8,2.5224193596139117,5.279999999999999,0.8497676692699853,28.99,5.292587618018293
16.64,2.5214092931820447,5.419999999999999,0.8526910573373558,26.82,5.341313095789033
14.53,2.5094594368780183,3.12,0.858659731579892,47.9,5.180546339162743
8.92,2.5106141132202904,3.33,0.8575174158869204,40.48,5.214160995371346
12.08,2.5157404762368087,4.37,0.8578729088452133,29.740000000000002,5.338013724490801
10.45,2.510320062829091,2.75,0.8605731583359298,31.590000000000003,5.180637398003149
19.61,2.5088717830760423,3.1,0.860827620303582,89.95,5.186911055525247
20.33,2.515707086508577,3.07,0.8563453538554692,90.87,5.172152145824713
21.55,2.5205902411851273,4.39,0.8529695907491003,49.89000000000001,5.250758617077491
21.24,2.523411179179513,4.969999999999999,0.8530037430738981,41.72,5.29493111881679
21.45,2.5093489957959285,4.55,0.8553405503382424,86.9,5.255938811672046
14.560000000000002,2.5051931254843574,3.39,0.8580506427621959,70.36,5.190847570435065
16.72,2.5102826057744316,1.62,0.862201051239963,76.9,5.099941042528142
26.02,2.5349515465887027,4.21,0.8566941454787786,18.9,5.3007404488519
12.0,2.510334923639763,3.95,0.855402034364079,49.86000000000001,5.206508889640896
11.53,2.509616616114059,4.41,0.8524108781968075,36.2,5.220887979281849
20.46,2.5122026384138425,3.36,0.8554331998686793,90.65,5.167170278359429
11.24,2.5175857552842524,4.82,0.8551434015130871,46.9,5.298266867788633
23.07,2.5260083224549996,3.78,0.8547293924898474,71.17,5.236069142703124
11.33,2.509670187688356,4.28,0.85285697833179,49.98,5.23145997377887
21.37,2.508982542464774,3.95,0.8561775658025109,60.800000000000004,5.232762050961007
22.43,2.520491950662201,4.25,0.8549711758189449,73.42,5.248262335790199
13.34,2.5169627747435737,4.9799999999999995,0.8520912571998688,33.44,5.280149019502055
17.49,2.506136189014265,1.34,0.8668225648865938,89.39,5.105315727262748
8.64,2.5099361475725805,3.16,0.8594803408171159,59.21000000000001,5.193745346108923
12.58,2.5121917920738057,2.42,0.8601897857487517,61.6,5.139512649405653
7.280000000000001,2.5101352524720686,3.44,0.8589734418200444,37.58,5.226661047630676
17.68,2.510136967469457,3.55,0.8568754520449419,74.85,5.195368662404536
23.06,2.5190820459545855,4.48,0.852525017405083,70.8,5.260325491877731
18.98,2.526555653550024,8.06,0.8447362520761205,30.05,5.4820416190117545
12.29,2.5143912629574894,4.17,0.8561483445543729,32.39,5.2469011284674245
25.23,2.5162514935040803,4.28,0.8557880957754123,41.42,5.27291081784295
13.85,2.504217919369402,2.18,0.8614107259726379,74.49,5.128804171387793
16.04,2.5206416692784024,5.259999999999999,0.8524917680523386,43.8,5.332648775572266
11.9,2.519554474956704,4.29,0.8569852027472148,23.379999999999995,5.309641934389301
8.07,2.5108293346250314,2.41,0.8613580643488042,49.87,5.167249383085391
18.11,2.5158152183170803,2.87,0.8585718669197004,30.66,5.215537332616851
23.79,2.528158495399404,5.889999999999999,0.849388526944333,26.16,5.35920995503167
20.87,2.516272060333037,4.65,0.8549109057394307,78.14,5.253548470752144
8.52,2.5181598672514984,3.57,0.8554867392718791,27.440000000000005,5.240038940220428
23.82,2.521954978945569,3.8900000000000006,0.8561171651898775,38.49,5.284439626889614
17.5,2.5114464790814774,3.25,0.8564048085743358,86.25,5.1764236340100265
18.69,2.5148225600233665,4.71,0.8534571559289854,40.52,5.321910177692475
12.609999999999998,2.510093565170066,3.63,0.8539787888907396,46.41,5.184086730609269
15.78,2.5125655365839115,6.06,0.8505102969634719,84.59,5.329875222855334
16.69,2.5124079808220134,4.02,0.8541167819975143,56.08,5.215191173255466
22.13,2.5150486171489947,3.8299999999999996,0.8564350600610496,79.55,5.235599844554972
13.47,2.508136769383772,2.07,0.8625800726619087,64.5,5.144868024056221
19.43,2.5040311699453732,3.53,0.8531656727786051,85.07,5.162161086804466
21.73,2.521781375514717,5.049999999999999,0.8514261394608734,35.7,5.279893117606674
9.79,2.5164352136366257,4.18,0.8583160790415295,13.49,5.3225766471798615
11.18,2.5090968874408808,2.97,0.860023504593871,58.77,5.162172228750101
16.74,2.507648538187107,2.86,0.8556548744943361,87.86,5.138998711279426
10.58,2.504577952829785,5.929999999999999,0.8454238266112871,53.37,5.300632004186529
9.94,2.5118161314381315,4.0,0.8568569800026934,38.79,5.2380940762639625
14.77,2.516253999795553,4.789999999999999,0.8548726247967494,13.33,5.319381187668195
22.15,2.5163253660859266,4.31,0.8533640521234777,83.69,5.245495121480148
9.07,2.511000775823289,3.26,0.8574206055223895,39.1,5.196384759396654
20.34,2.5220805959517474,4.749999999999999,0.8560129476836471,33.64,5.333491004459921
22.21,2.517581519124594,3.67,0.8507918365007417,81.68,5.163739942817584
20.65,2.518569615505897,8.17,0.8436509134983085,30.440000000000005,5.452761937855168
19.11,2.509538278394168,3.28,0.8545571087546696,79.77,5.1593534812755095
11.05,2.5125770437742294,4.83,0.8557378632792639,27.04,5.310890152303876
19.12,2.5195849070984715,5.159999999999999,0.8548809069244045,19.95,5.369948670153543
22.72,2.516410210866122,3.08,0.8580484646340246,80.98,5.210652516971983
16.08,2.5157303903361883,3.95,0.8539590602137788,47.38,5.198582685511908
20.85,2.5190390364287665,5.659999999999999,0.8510906185916421,13.66,5.368451622344001
21.34,2.5147428309408077,4.09,0.8532358640398324,90.98,5.207930008781344
22.14,2.5252229916274813,5.049999999999999,0.8455679532265568,86.96,5.24087664283122
20.59,2.517469058751906,3.74,0.8555407151237544,36.48,5.205584946554895
21.45,2.511584301034146,2.98,0.8523270596478886,89.07,5.143784930228277
21.17,2.5130609907454344,4.17,0.8543340998975313,74.06,5.214646256376076
19.78,2.511956338565295,3.19,0.854569018912916,92.19,5.15847753019126
22.81,2.5161511975994744,4.5,0.8527207122239906,75.09,5.262078890943136
18.67,2.5221291573095885,1.36,0.8522922372825594,84.97,5.021281823781819
20.11,2.51758600352185,4.26,0.8545271721076416,44.01,5.285913393108079
8.52,2.511363167114371,4.41,0.8544450633415809,25.85,5.2589922534867055
20.48,2.5114563532867757,3.24,0.8576847558113904,91.53,5.183247998430999
13.49,2.514684684149698,3.94,0.8582207235102338,36.47,5.253154833079852
23.79,2.518999067090432,4.49,0.851476206022405,37.43,5.266126376313035
14.069999999999999,2.5049484343295068,3.27,0.8556831355174112,84.57,5.1604484294572375
20.36,2.5076041063656764,3.48,0.8565136498896122,83.77,5.169903882489497
18.62,2.5203304331162086,6.86,0.8495830496538507,26.79,5.4264455458367795
12.79,2.5113626565213423,4.33,0.8541718292773374,38.98,5.244505601792397
12.79,2.5151786450534437,4.26,0.854705434609944,34.26,5.232912119400615
19.34,2.5099679801235038,3.3,0.8550112965351139,86.82,5.163435430268447
13.189999999999998,2.5132634994060057,3.95,0.854509990176832,30.67,5.21432013295953
20.93,2.5173503211620027,4.19,0.8540403629489478,71.9,5.225126220304107
16.26,2.515328556891928,4.91,0.8521360167609696,53.99,5.26677326537074
13.129999999999999,2.5124324952633623,3.63,0.8566432535854892,39.8,5.21167982635346
21.24,2.5120005648788855,3.63,0.8596756668652256,84.74,5.22390164406371
13.25,2.5189023151868466,4.63,0.8512416357822354,29.49,5.251794860326556
24.58,2.527360042917023,5.2,0.8550145223186179,20.17,5.32702679695805
7.470000000000001,2.5145543742933207,3.52,0.8591166989703288,49.09,5.222493917026299
19.68,2.510237165351053,4.26,0.8528976656415301,82.01,5.225468244637537
20.4,2.515567330165586,3.64,0.8556195961126916,68.2,5.220491060528258
20.68,2.513902555463272,5.7,0.8512164488861127,82.74,5.30914026962773
21.94,2.517666019115001,4.5,0.8491682318323376,62.55,5.230111355175514
22.78,2.517757424736194,3.9900000000000007,0.8535941326993367,74.22,5.242272811853266
23.53,2.522052643211937,5.259999999999999,0.8528535362297289,71.16,5.3364721971167866
21.07,2.516329937466165,4.8999999999999995,0.8533819748956982,79.5,5.279666598627172
11.18,2.5109377541971427,4.07,0.8573096729067127,39.63,5.251575129593486
6.49,2.5090600881526806,3.34,0.8602427403113538,62.94,5.221474354429938
18.32,2.520728551738583,4.91,0.8531702755535545,36.84,5.305774517588175
18.56,2.5199349281451995,4.36,0.8560259265106983,14.359999999999998,5.349599449095051
20.52,2.510361020431311,3.41,0.853724815761577,92.32,5.171733020201114
9.14,2.5159992200289403,3.18,0.8587222136892853,21.32,5.2473643955249285
13.12,2.510361753131318,4.57,0.8543456747140233,23.84,5.257700543219243
21.52,2.51207619344789,3.29,0.8583532672404205,84.21,5.203696832940129
23.91,2.5257713672455053,4.71,0.8532686726657998,52.72,5.281646685394487
19.05,2.5223171658387304,4.48,0.8537138650847477,40.56,5.2791704479013255
12.470000000000002,2.5137256335025704,4.1,0.8542790186443372,36.79,5.209610535324743
20.85,2.512714942057807,3.74,0.8533912548044901,82.56,5.187162261756887
18.19,2.5099601983400035,4.07,0.8540409324485864,77.22,5.194241071762812
